courier_id,vehicle,on_lat,on_lng,on_time,off_time
c1,motorcycle,6.221872304,-75.57354301,0:00:01,1:12:01
c2,motorcycle,6.200443771,-75.56431621,0:00:01,16:22:07
c3,motorcycle,6.225342337,-75.57009369,0:00:01,23:58:01
c4,motorcycle,6.204007589,-75.60039729,0:00:01,23:58:01
c5,motorcycle,6.248889897,-75.58965772,0:00:01,23:34:01
c6,motorcycle,6.209789288,-75.58492094,0:00:01,23:58:01
c7,bicycle,6.235514173,-75.58333308,0:00:01,23:58:01
c8,motorcycle,6.186905826,-75.56134433,0:00:01,20:23:08
c9,motorcycle,6.189468429,-75.60304195,0:00:01,0:12:01
c10,motorcycle,6.208795678,-75.56426793,0:00:01,23:58:01
c11,motorcycle,6.211672586,-75.57486266,0:00:01,19:35:12
c12,motorcycle,6.15937115,-75.57460517,0:00:01,21:45:05
c13,motorcycle,6.151475493,-75.62032074,0:00:01,20:26:09
c14,walking,6.246395731,-75.59475392,0:00:01,23:54:01
c15,motorcycle,6.203449951,-75.60334235,0:00:01,23:58:01
c16,motorcycle,6.195110718,-75.5757907,0:00:01,21:34:06
c17,motorcycle,6.209883073,-75.56880087,0:00:01,23:58:01
c18,walking,6.256040345,-75.59831589,0:00:01,23:58:01
c19,car,6.231113898,-75.5963096,0:00:01,23:58:01
c20,motorcycle,6.261520413,-75.57022244,0:00:01,23:58:01
c21,bicycle,6.236254312,-75.53195268,0:00:01,21:33:06
c22,motorcycle,6.211028767,-75.57152063,0:00:01,23:58:01
c23,motorcycle,6.179106489,-75.58685213,0:00:01,23:00:02
c24,car,6.16227594,-75.58253914,0:00:01,23:58:01
c25,motorcycle,6.155487957,-75.60758561,0:00:01,23:58:01
c26,walking,6.345599648,-75.57737857,0:00:01,19:28:08
c27,motorcycle,6.249135765,-75.60640007,0:00:01,22:11:04
c28,walking,6.164942467,-75.62750906,0:00:01,5:01:00
c29,motorcycle,6.160111288,-75.58547884,0:00:01,2:11:00
c30,motorcycle,6.263244023,-75.58865458,0:00:01,23:56:01
c31,walking,6.246438822,-75.59451252,0:00:01,23:57:01
c32,bicycle,6.165510244,-75.57984084,0:00:01,23:52:01
c33,motorcycle,6.231856571,-75.56034654,0:00:01,22:56:02
c34,motorcycle,6.248030627,-75.59478611,0:00:01,23:52:01
c35,motorcycle,6.173922984,-75.58534473,0:00:01,15:22:09
c36,bicycle,6.246578231,-75.60278982,0:00:01,23:58:01
c37,car,6.249695938,-75.59699088,0:00:01,13:32:10
c38,motorcycle,6.24649712,-75.59158355,0:00:01,0:21:00
c39,motorcycle,6.203515854,-75.57154208,0:00:01,22:06:03
c40,bicycle,6.15232716,-75.58116049,0:00:01,18:36:09
c41,motorcycle,6.177035622,-75.58544666,0:00:01,23:58:01
c42,car,6.194507455,-75.59743077,0:00:01,23:57:01
c43,motorcycle,6.288439151,-75.5963257,0:00:01,18:58:09
c44,motorcycle,6.206552449,-75.5662474,0:00:01,23:58:01
c45,motorcycle,6.336284548,-75.55967599,0:00:01,21:16:06
c46,motorcycle,6.338824338,-75.54314286,0:00:01,22:01:05
c47,bicycle,6.194352837,-75.60389489,0:00:01,22:40:02
c48,walking,6.232505459,-75.57904691,0:00:01,17:27:07
c49,bicycle,6.176815101,-75.58556467,0:00:01,1:17:01
c50,bicycle,6.177527357,-75.58766216,0:00:01,22:11:04
c51,walking,6.150862091,-75.61585754,0:00:01,22:55:02
c52,bicycle,6.294793697,-75.58666438,0:00:01,18:47:12
c53,motorcycle,6.180536072,-75.60970455,0:00:01,23:58:01
c54,motorcycle,6.171996596,-75.58742076,0:00:01,23:51:01
c55,motorcycle,6.168311111,-75.6069687,0:00:01,23:58:01
c56,walking,6.2489558,-75.55984765,0:00:01,23:58:01
c57,motorcycle,6.194854711,-75.57582289,0:00:01,12:54:08
c58,motorcycle,6.263213606,-75.58878332,0:00:01,20:44:16
c59,bicycle,6.25308993,-75.59982866,0:00:01,23:58:01
c60,motorcycle,6.248185245,-75.59954435,0:00:01,23:58:01
c61,motorcycle,6.24823087,-75.58893353,0:00:01,23:58:01
c62,motorcycle,6.171383193,-75.63825935,0:00:01,23:58:01
c63,motorcycle,6.259332948,-75.59318215,0:00:01,23:54:01
c64,bicycle,6.243004274,-75.60158283,0:00:01,23:58:01
c65,motorcycle,6.229339593,-75.60299903,0:00:01,22:43:02
c66,motorcycle,6.15887181,-75.57924002,0:00:01,23:58:01
c67,walking,6.24436542,-75.59788674,0:00:01,22:40:02
c68,bicycle,6.14578251,-75.62368423,0:00:01,23:58:01
c69,motorcycle,6.198436272,-75.56603283,0:00:01,21:24:06
c70,bicycle,6.238639485,-75.54911882,0:00:01,0:08:01
c71,motorcycle,6.245480697,-75.5894056,0:00:01,17:42:08
c72,walking,6.247728995,-75.59473246,0:00:01,21:13:06
c73,bicycle,6.181552495,-75.59259742,0:00:01,20:57:07
c74,motorcycle,6.169332604,-75.58839709,0:00:01,23:58:01
c75,car,6.178809926,-75.58801621,0:00:01,22:42:02
c76,bicycle,6.173231005,-75.58594018,0:00:01,23:55:01
c77,bicycle,6.263231349,-75.58881551,0:00:01,20:54:06
c78,bicycle,6.253655173,-75.58105856,0:00:01,4:12:00
c79,motorcycle,6.246461634,-75.60383052,0:00:01,23:56:01
c80,motorcycle,6.338745762,-75.54294437,0:00:01,23:58:01
c81,motorcycle,6.229326919,-75.60218364,0:00:01,23:58:01
c82,motorcycle,6.242515073,-75.62269717,0:00:01,20:59:08
c83,motorcycle,6.198099154,-75.57490021,0:00:01,21:18:04
c84,bicycle,6.33653802,-75.55929512,0:00:01,23:57:01
c85,walking,6.317535215,-75.55915564,0:00:01,23:04:02
c86,motorcycle,6.231357231,-75.59953898,0:00:01,23:56:01
c87,walking,6.211284774,-75.57223946,0:00:01,23:19:01
c88,motorcycle,6.222374179,-75.57460517,0:00:01,23:57:01
c89,bicycle,6.259297462,-75.59317678,0:00:01,0:26:01
c90,motorcycle,6.211667517,-75.57480365,0:00:01,0:46:01
c91,motorcycle,6.263175585,-75.58875114,0:00:01,23:44:01
c92,motorcycle,6.266888952,-75.59459299,0:00:01,23:52:01
c93,motorcycle,6.178951871,-75.58820397,0:00:01,22:34:02
c94,motorcycle,6.217740709,-75.56521744,0:00:01,19:36:10
c95,bicycle,6.222759457,-75.61188787,0:00:01,23:58:01
c96,motorcycle,6.168318716,-75.62201589,0:00:01,17:47:09
c97,walking,6.238664832,-75.60274154,0:00:01,23:03:02
c98,motorcycle,6.211031302,-75.57163864,0:00:01,23:56:01
c99,motorcycle,6.250126841,-75.59630424,0:00:01,23:58:01
c100,bicycle,6.209132796,-75.57083398,0:00:01,23:58:01
c101,bicycle,6.263246558,-75.58885843,0:00:01,1:04:00
c102,motorcycle,6.161472434,-75.62832445,0:00:01,22:46:02
c103,motorcycle,6.199120647,-75.56298584,0:00:01,23:13:01
c104,motorcycle,6.248618682,-75.6070438,0:00:01,21:56:05
c105,walking,6.227694559,-75.60539156,0:00:01,23:58:01
c106,bicycle,6.151478028,-75.61220974,0:00:01,0:01:01
c107,car,6.231808411,-75.60608357,0:00:01,21:33:06
c108,motorcycle,6.228982197,-75.56457371,0:00:01,23:02:02
c109,bicycle,6.338654512,-75.5430302,0:00:01,23:35:01
c110,motorcycle,6.198438807,-75.56757778,0:00:01,23:58:01
c111,motorcycle,6.208922414,-75.56611329,0:00:01,22:13:03
c112,motorcycle,6.180908676,-75.5687204,0:00:01,23:50:01
c113,motorcycle,6.155122957,-75.60409874,0:00:01,23:58:01
c114,motorcycle,6.195744398,-75.56491166,0:00:01,23:58:01
c115,motorcycle,6.20900099,-75.57101637,0:00:01,23:58:01
c116,motorcycle,6.160471219,-75.59562832,0:00:01,23:58:01
c117,walking,6.231542265,-75.58297902,0:00:01,21:40:05
c118,walking,6.15141466,-75.61219901,0:00:01,23:31:01
c119,motorcycle,6.144887753,-75.63472956,0:00:01,21:33:06
c120,motorcycle,6.279374988,-75.60300976,0:00:01,23:58:01
c121,car,6.295417239,-75.58257133,0:00:01,12:05:06
c122,motorcycle,6.203447416,-75.60338527,0:00:01,22:47:02
c123,bicycle,6.306668866,-75.57308704,0:00:01,21:07:08
c124,walking,6.150702403,-75.61781555,0:00:01,23:38:01
c125,motorcycle,6.275517143,-75.61839491,0:00:01,14:12:07
c126,bicycle,6.164618023,-75.60657173,0:00:01,23:58:01
c127,car,6.275686969,-75.62631816,0:00:01,20:01:08
c128,motorcycle,6.225861955,-75.5612424,0:00:01,22:50:03
c129,motorcycle,6.181887078,-75.58086544,0:00:01,21:53:06
c130,motorcycle,6.251901146,-75.56019098,0:00:01,22:34:02
c131,motorcycle,6.229795843,-75.60185105,0:00:01,23:52:01
c132,motorcycle,6.20695547,-75.5864659,0:00:01,23:09:01
c133,bicycle,6.248491946,-75.58890671,0:00:01,23:58:01
c134,motorcycle,6.250458889,-75.63204736,0:00:01,22:39:02
c135,motorcycle,6.277197663,-75.61261743,0:00:01,0:57:01
c136,motorcycle,6.25395427,-75.56183785,0:00:01,22:39:02
c137,motorcycle,6.263165447,-75.58870286,0:00:01,23:09:01
c138,motorcycle,6.210042761,-75.56880087,0:00:01,22:40:02
c139,motorcycle,6.246608648,-75.60059041,0:00:01,23:58:01
c140,bicycle,6.227134385,-75.53273052,0:00:01,1:53:00
c141,bicycle,6.215015883,-75.60454398,0:00:01,23:58:01
c142,bicycle,6.23145862,-75.60171157,0:00:01,22:39:02
c143,motorcycle,6.205845262,-75.56266397,0:00:01,12:25:07
c144,walking,6.17900003,-75.64828545,0:00:01,23:58:01
c145,car,6.246121982,-75.6122902,0:00:01,22:48:02
c146,motorcycle,6.346988675,-75.52067667,0:00:01,22:48:02
c147,car,6.245977502,-75.58832198,0:00:01,23:27:01
c148,motorcycle,6.338864894,-75.54292291,0:00:01,23:58:01
c149,motorcycle,6.248162432,-75.60519308,0:00:01,23:49:01
c150,motorcycle,6.246712572,-75.59449106,0:00:01,22:50:03
c151,motorcycle,6.217360501,-75.55394679,0:00:01,23:58:01
c152,motorcycle,6.231689279,-75.59152454,0:00:01,23:57:01
c153,walking,6.263097009,-75.58867604,0:00:01,22:17:02
c154,motorcycle,6.247632675,-75.59467882,0:00:01,19:31:09
c155,motorcycle,6.157160873,-75.59327334,0:00:01,23:58:01
c156,bicycle,6.169388368,-75.61683387,0:00:01,18:17:08
c157,motorcycle,6.171238714,-75.60229629,0:00:01,0:39:01
c158,motorcycle,6.151678271,-75.61676949,0:00:01,23:51:01
c159,motorcycle,6.279960509,-75.59919029,0:00:01,23:12:01
c160,bicycle,6.197724016,-75.59669584,0:00:01,23:42:01
c161,motorcycle,6.179012704,-75.58867067,0:00:01,18:30:09
c162,motorcycle,6.264197078,-75.56977183,0:00:01,21:08:06
c163,motorcycle,6.251442361,-75.61403364,0:00:01,23:47:01
c164,motorcycle,6.259102289,-75.61320752,0:00:01,23:58:01
c165,walking,6.246324759,-75.59481829,0:00:01,22:59:02
c166,bicycle,6.263211072,-75.58878332,0:00:01,23:19:01
c167,motorcycle,6.204618457,-75.58394998,0:00:01,21:49:11
c168,motorcycle,6.211697933,-75.573484,0:00:01,23:58:01
c169,motorcycle,6.173360276,-75.58673412,0:00:01,23:58:01
c170,bicycle,6.22086602,-75.60503751,0:00:01,23:06:02
c171,motorcycle,6.246312086,-75.59339672,0:00:01,0:27:00
c172,motorcycle,6.251153403,-75.5882737,0:00:01,23:23:02
c173,motorcycle,6.222597234,-75.57527572,0:00:01,23:58:01
c174,motorcycle,6.25004573,-75.59972137,0:00:01,23:58:01
c175,motorcycle,6.165059064,-75.58089763,0:00:01,23:08:01
c176,walking,6.238292228,-75.59663683,0:00:01,20:08:10
c177,motorcycle,6.294697378,-75.55132896,0:00:01,22:03:04
c178,motorcycle,6.23849754,-75.58847755,0:00:01,22:38:02
c179,motorcycle,6.211690329,-75.57188004,0:00:01,11:11:06
c180,motorcycle,6.233352056,-75.58318287,0:00:01,22:15:04
c181,motorcycle,6.177301767,-75.60331553,0:00:01,23:48:01
c182,motorcycle,6.1725517,-75.56796938,0:00:01,0:39:01
c183,motorcycle,6.169089271,-75.60660928,0:00:01,23:58:01
c184,motorcycle,6.239625491,-75.58942169,0:00:01,0:24:00
c185,motorcycle,6.237088235,-75.53825051,0:00:01,13:31:08
c186,motorcycle,6.195518808,-75.56604356,0:00:01,23:58:01
c187,bicycle,6.197868495,-75.57486266,0:00:01,20:39:10
c188,motorcycle,6.238335318,-75.59928149,0:00:01,20:52:12
c189,bicycle,6.173446456,-75.58679312,0:00:01,21:45:05
c190,bicycle,6.206745088,-75.58404118,0:00:01,14:30:08
c191,bicycle,6.263162912,-75.58860093,0:00:01,20:20:09
c192,motorcycle,6.247675766,-75.59448034,0:00:01,22:31:03
c193,bicycle,6.209079566,-75.57091981,0:00:01,23:58:01
c194,motorcycle,6.273106623,-75.60386807,0:00:01,0:08:01
c195,motorcycle,6.209016198,-75.57075888,0:00:01,23:33:01
c196,motorcycle,6.247708717,-75.59470028,0:00:01,23:55:01
c197,motorcycle,6.313963793,-75.55998176,0:00:01,23:58:01
c198,motorcycle,6.184753848,-75.59716254,0:00:01,21:59:06
c199,motorcycle,6.153784624,-75.61481148,0:00:01,18:53:16
c200,motorcycle,6.228416954,-75.60209244,0:00:01,23:53:02
c201,motorcycle,6.166032397,-75.59953898,0:00:01,23:50:01
c202,motorcycle,6.24036056,-75.56426793,0:00:01,23:22:01
c203,motorcycle,6.209178421,-75.56654781,0:00:01,23:36:01
c204,motorcycle,6.209178421,-75.57083398,0:00:01,23:50:01
c205,motorcycle,6.309117406,-75.56809813,0:00:01,13:49:08
c206,motorcycle,6.189273255,-75.5607757,0:00:01,17:25:08
c207,motorcycle,6.085169723,-75.64303368,0:00:01,2:36:00
c208,bicycle,6.249624966,-75.60668975,0:00:01,23:58:01
c209,bicycle,6.215834598,-75.59581071,0:00:01,23:57:01
c210,bicycle,6.19641103,-75.59603065,0:00:01,22:58:02
c211,motorcycle,6.264351696,-75.56558758,0:00:01,21:51:03
c212,bicycle,6.28303766,-75.59480757,0:00:01,23:58:01
c213,bicycle,6.258438192,-75.54982692,0:00:01,23:16:01
c214,bicycle,6.181570238,-75.59268326,0:00:01,23:52:01
