store_id,pick_up_lat,pick_up_lng
s1,11.00480511,-74.82692608
s2,11.008924,-74.825465
s3,11.021862,-74.811969
s4,10.991539,-74.793444
s5,11.00199019,-74.82784679
s6,11.011667,-74.806478
s7,11.00199019,-74.82784679
s8,11.004996,-74.817723
s9,10.99445851,-74.81166121
s10,11.00663,-74.813997
s11,11.005453,-74.809882
s12,10.988193,-74.797919
s13,11.00728073,-74.81635984
s14,11.01679682,-74.81058379
s15,11.02410942,-74.81222714
s16,11.025556,-74.862028
s17,11.009937,-74.812539
s18,10.996005,-74.82368
s19,11.004728,-74.814366
s20,11.00058623,-74.80903431
s21,11.01506517,-74.82666979
s22,11.005361,-74.813372
s23,11.016808,-74.824119
s24,11.00958904,-74.82073051
s25,11.008103,-74.817583
s26,11.00400215,-74.8124962
s27,11.009785,-74.825307
s28,10.926831,-74.780344
s29,11.003193,-74.809796
s30,10.990374,-74.805045
s31,11.002444,-74.821036
s32,11.004988,-74.82706
s33,11.0015957,-74.8048809
s34,10.990901,-74.807662
s35,11.00017,-74.809455
s36,11.008181,-74.821058
s37,11.00839693,-74.82142659
s38,11.002559,-74.827875
s39,10.991946,-74.814688
s40,11.015564,-74.829614
s41,11.00723825,-74.81593795
s42,11.01294804,-74.80888872
s43,11.00178595,-74.8125326
s44,10.983004,-74.793561
s45,11.008481,-74.817902
s46,11.00429706,-74.80631483
s47,11.0031934,-74.8104183
s48,10.9969722,-74.8172806
s49,11.01408,-74.806739
s50,10.990758,-74.8009
s51,10.999115,-74.810063
s52,11.01534565,-74.8262951
s53,10.9862477,-74.8122152
s54,11.00298923,-74.80333866
s55,10.999593,-74.810212
s56,11.015351,-74.826489
s57,11.000827,-74.81319
s58,11.002476,-74.821344
s59,11.005253,-74.819972
s60,11.019335,-74.864245
s61,11.01517,-74.82633939
s62,10.99979368,-74.7979882
s63,11.00567,-74.82887457
s64,10.98945867,-74.81258402
s65,10.989705,-74.788554
s66,11.008717,-74.818175
s67,10.9996617,-74.8196399
s68,11.008947,-74.832361
s69,10.9827167,-74.7896821
s70,10.984879,-74.78896
s71,11.018556,-74.864753
s72,10.993975,-74.805634
s73,11.004725,-74.815198
s74,10.98922942,-74.81244028
s75,10.98998051,-74.78871468
s76,11.00157,-74.825575
s77,11.01536511,-74.82813772
s78,10.989279,-74.813545
s79,10.989375,-74.8133911
s80,11.008516,-74.827267
s81,11.00374338,-74.81766657
s82,11.0152902,-74.82769164
s83,10.984864,-74.798904
s84,10.999366,-74.801262
s85,11.009985,-74.812551
s86,11.00677567,-74.8028888
s87,11.00667263,-74.81400112
s88,11.021624,-74.812082
s89,11.003581,-74.82385
s90,11.01702613,-74.82416587
s91,11.009226,-74.8202578
s92,11.0084447,-74.82107654
