courier_id,vehicle,on_lat,on_lng,on_time,off_time
c1,car,11.01451547,-74.81690794,0:00:00,23:58:00
c2,bicycle,10.96651799,-74.82982546,0:00:00,16:20:02
c3,motorcycle,11.00425999,-74.80838388,0:00:00,23:58:00
c4,motorcycle,10.98960676,-74.79894251,0:00:00,23:50:00
c5,motorcycle,10.95833337,-74.82128531,0:00:00,0:19:00
c6,motorcycle,10.95422459,-74.82760459,0:00:00,13:37:02
c7,motorcycle,10.94722876,-74.82464343,0:00:00,13:34:03
c8,bicycle,11.00527894,-74.82624739,0:00:00,19:24:05
c9,car,10.9755416,-74.83200341,0:00:00,23:58:00
c10,motorcycle,11.00577068,-74.80735391,0:00:00,21:56:01
c11,bicycle,10.87410966,-74.77885813,0:00:00,7:35:00
c12,bicycle,10.99547718,-74.80060011,0:00:00,19:24:05
c13,motorcycle,10.99431628,-74.81169909,0:00:00,23:58:00
c14,bicycle,11.00196606,-74.82036263,0:00:00,22:40:00
c15,motorcycle,11.00228037,-74.82780844,0:00:00,23:46:00
c16,motorcycle,10.96263986,-74.82278734,0:00:00,21:19:01
c17,motorcycle,11.00267072,-74.81203169,0:00:00,23:37:00
c18,car,10.90962364,-74.79918927,0:00:00,23:58:00
c19,motorcycle,10.99157117,-74.80224162,0:00:00,22:53:00
c20,motorcycle,11.00216377,-74.80807811,0:00:00,21:17:01
c21,motorcycle,11.00667811,-74.82603818,0:00:00,2:22:00
c22,motorcycle,11.00738023,-74.81805056,0:00:00,23:58:00
c23,motorcycle,11.01478161,-74.8271057,0:00:00,21:04:01
c24,bicycle,10.96324059,-74.78200167,0:00:00,20:58:01
c25,bicycle,10.91741537,-74.8112753,0:00:00,14:43:02
c26,motorcycle,11.00211054,-74.8188284,0:00:00,23:58:00
c27,motorcycle,10.94916275,-74.83201414,0:00:00,20:11:02
c28,motorcycle,10.99111999,-74.79369611,0:00:00,3:00:00
c29,motorcycle,10.98794399,-74.8002997,0:00:00,23:58:00
c30,motorcycle,10.9694684,-74.81143624,0:00:00,21:08:01
c31,motorcycle,10.99436443,-74.81157035,0:00:00,23:58:00
c32,motorcycle,11.00222967,-74.82781917,0:00:00,23:58:00
c33,motorcycle,11.00670599,-74.82598454,0:00:00,23:57:00
c34,motorcycle,10.95083313,-74.78185147,0:00:00,23:58:00
c35,motorcycle,10.98427371,-74.79740828,0:00:00,23:58:00
c36,motorcycle,10.96605667,-74.79416281,0:00:00,23:58:00
c37,motorcycle,11.00509391,-74.82688576,0:00:00,0:12:00
c38,bicycle,10.98098871,-74.82774407,0:00:00,12:56:03
c39,motorcycle,11.0067212,-74.826006,0:00:00,23:58:00
c40,motorcycle,11.00499759,-74.80793864,0:00:00,22:39:00
c41,bicycle,10.97838302,-74.82577533,0:00:00,23:58:00
c42,motorcycle,10.98432187,-74.79733318,0:00:00,23:51:00
