courier_id,vehicle,on_lat,on_lng,on_time,off_time
c1,bicycle,7.099762839,-73.13331217,0:00:00,22:07:00
c2,motorcycle,7.091218294,-73.10538501,0:00:00,23:55:00
c3,bicycle,7.11857047,-73.11583489,0:00:00,23:44:00
c4,motorcycle,7.113356548,-73.10941905,0:00:00,23:55:00
c5,motorcycle,7.049920082,-73.16768736,0:00:00,23:55:00
c6,motorcycle,7.083857464,-73.11993331,0:00:00,18:55:01
c7,motorcycle,7.071652781,-73.10716063,0:00:00,22:59:00
c8,motorcycle,7.072532329,-73.10503095,0:00:00,23:23:00
c9,bicycle,6.972938066,-73.05609137,0:00:00,5:14:00
c10,motorcycle,7.104188462,-73.12309295,0:00:00,23:05:00
c11,motorcycle,7.1189304,-73.11428994,0:00:00,23:20:00
c12,motorcycle,6.982111222,-73.0502066,0:00:00,23:55:00
c13,bicycle,7.096634993,-73.1194666,0:00:00,20:08:01
c14,motorcycle,7.101866657,-73.13934177,0:00:00,20:33:01
c15,bicycle,7.129439354,-73.10773998,0:00:00,2:13:00
c16,motorcycle,7.073148267,-73.10211807,0:00:00,23:55:00
c17,bicycle,7.097058291,-73.11407,0:00:00,23:55:00
c18,motorcycle,7.073079829,-73.10220391,0:00:00,23:55:00
c19,motorcycle,7.082275798,-73.12295347,0:00:00,6:13:00
c20,bicycle,7.143856848,-73.12369376,0:00:00,0:05:00
c21,motorcycle,7.129373451,-73.12013179,0:00:00,0:05:00
c22,motorcycle,7.126055501,-73.11275572,0:00:00,23:55:00
c23,motorcycle,6.981467402,-73.05361837,0:00:00,21:50:00
c24,motorcycle,7.129188417,-73.12464863,0:00:00,23:55:00
c25,motorcycle,7.1031619,-73.13954026,0:00:00,21:56:00
c26,motorcycle,7.078167015,-73.08931857,0:00:00,23:42:00
c27,motorcycle,7.073130524,-73.10219318,0:00:00,23:50:00
c28,motorcycle,7.109141307,-73.1342724,0:00:00,23:55:00
c29,motorcycle,7.084093193,-73.08846563,0:00:00,10:52:01
c30,motorcycle,7.074491669,-73.11301321,0:00:00,17:32:01
