store_id,pick_up_lat,pick_up_lng
s1,11.011667,-74.806478
s2,11.00480511,-74.82692608
s3,11.016012,-74.82386
s4,10.99445851,-74.81166121
s5,11.004875,-74.817183
s6,11.00199019,-74.82784679
s7,11.008924,-74.825465
s8,10.992971,-74.802153
s9,11.021862,-74.811969
s10,11.005831,-74.793654
s11,10.984997,-74.797077
s12,10.988193,-74.797919
s13,11.01679682,-74.81058379
s14,11.002444,-74.821036
s15,11.00728073,-74.81635984
s16,11.009985,-74.812551
s17,11.005208,-74.817583
s18,11.02410942,-74.81222714
s19,11.0031934,-74.8104183
s20,11.008581,-74.825582
s21,10.990901,-74.807662
s22,11.004988,-74.82706
s23,11.005453,-74.809882
s24,11.0015957,-74.8048809
s25,11.0005798,-74.7970019
s26,10.9969722,-74.8172806
s27,11.016039,-74.846085
s28,11.00614301,-74.81711771
s29,11.009937,-74.812539
s30,11.004358,-74.8065953
s31,11.004996,-74.817723
s32,11.025556,-74.862028
s33,11.016808,-74.824119
s34,11.000802,-74.806203
s35,11.00374338,-74.81766657
s36,10.99291348,-74.80342713
s37,10.983004,-74.793561
s38,10.98494,-74.8133838
s39,10.990374,-74.805045
s40,10.999115,-74.810063
s41,10.991946,-74.814688
s42,11.008103,-74.817583
s43,10.99979368,-74.7979882
s44,11.01294804,-74.80888872
s45,11.00001135,-74.79727666
s46,11.008481,-74.817902
s47,11.002718,-74.818704
s48,11.019335,-74.864245
s49,11.004728,-74.814366
s50,11.00400215,-74.8124962
s51,11.0006475,-74.8084878
s52,11.002559,-74.827875
s53,11.003193,-74.809796
s54,10.997633,-74.803747
s55,10.99024088,-74.78796771
s56,10.998259,-74.819448
s57,10.989607,-74.8201929
s58,11.01517,-74.82633939
s59,11.018556,-74.864753
s60,11.005361,-74.813372
s61,10.99738642,-74.81858991
s62,10.998947,-74.814633
s63,11.01266709,-74.82812231
s64,10.926443,-74.769019
s65,11.00178595,-74.8125326
s66,11.0138571,-74.80980351
s67,11.00723825,-74.81593795
s68,10.992768,-74.808824
s69,11.015564,-74.829614
s70,11.000827,-74.81319
s71,11.01517709,-74.82738671
s72,11.00058623,-74.80903431
s73,11.005253,-74.819972
s74,11.000739,-74.812695
s75,11.008717,-74.818175
s76,10.98945867,-74.81258402
s77,11.012987,-74.823004
s78,11.002476,-74.821344
s79,11.01517062,-74.82633939
s80,11.00691487,-74.82604042
s81,10.982697,-74.795341
s82,10.990758,-74.8009
s83,11.01534565,-74.8262951
s84,11.00848316,-74.82142793
s85,11.006226,-74.801848
