store_id,pick_up_lat,pick_up_lng
s1,6.225142,-75.569995
s2,6.246611,-75.602667
s3,6.199933,-75.562701
s4,6.207259,-75.564933
s5,6.248884,-75.589713
s6,6.20232,-75.586565
s7,6.19247604,-75.58179112
s8,6.248731,-75.588871
s9,6.209923,-75.569157
s10,6.243626,-75.600355
s11,6.217072,-75.598528
s12,6.15158,-75.614052
s13,6.261528,-75.596973
s14,6.248407,-75.589689
s15,6.224544,-75.568974
s16,6.247605,-75.594548
s17,6.194503,-75.576039
s18,6.209235,-75.568746
s19,6.223423,-75.585937
s20,6.211061,-75.558778
s21,6.213074,-75.5729773
s22,6.245453,-75.589347
s23,6.259204592,-75.59274385
s24,6.209963,-75.568804
s25,6.250522,-75.601534
s26,6.248800908,-75.58969839
s27,6.160567,-75.595584
s28,6.209371,-75.567043
s29,6.213116,-75.571881
s30,6.151059,-75.617115
s31,6.249171,-75.559695
s32,6.16929,-75.588567
s33,6.20508,-75.587236
s34,6.24799,-75.58999
s35,6.231883,-75.591575
s36,6.184028,-75.579156
s37,6.23873,-75.598412
s38,6.251247,-75.565171
s39,6.197132,-75.557522
s40,6.209447987,-75.56727958
s41,6.239267,-75.582589
s42,6.153717,-75.614629
s43,6.246123,-75.588775
s44,6.183059,-75.59301
s45,6.2512885,-75.5937866
s46,6.228646013,-75.59645249
s47,6.211361,-75.572194
s48,6.203535,-75.576455
s49,6.173055,-75.587672
s50,6.211045,-75.571742
s51,6.208214322,-75.56327408
s52,6.247125,-75.587926
s53,6.219076337,-75.59293799
s54,6.209256,-75.565156
s55,6.212525804,-75.55937023
s56,6.229744753,-75.6022354
s57,6.196605667,-75.56576367
s58,6.181027,-75.568661
s59,6.1806172,-75.5680964
s60,6.212917248,-75.55915983
s61,6.2446058,-75.5953744
s62,6.199462,-75.57374
s63,6.204593,-75.570744
s64,6.209612,-75.588545
s65,6.175289,-75.585192
s66,6.245178564,-75.59551158
s67,6.184071,-75.578809
s68,6.17418,-75.583352
s69,6.1711701,-75.587034
s70,6.206511,-75.565965
s71,6.178998984,-75.58808855
s72,6.171367,-75.5871
s73,6.209007665,-75.56601322
s74,6.176205213,-75.59171858
s75,6.210792,-75.567751
s76,6.214142,-75.571636
s77,6.1966533,-75.5602004
s78,6.214167,-75.572501
s79,6.1808424,-75.5681354
s80,6.193981,-75.557532
s81,6.198768,-75.556825
s82,6.234988,-75.591352
s83,6.2385919,-75.5751451
s84,6.246621187,-75.59505596
s85,6.180085,-75.582774
s86,6.247807,-75.59752
s87,6.233859,-75.56881
s88,6.153041,-75.616963
s89,6.176391,-75.591944
s90,6.147938333,-75.62106166
s91,6.214377,-75.5733664
s92,6.2072291,-75.5718966
s93,6.245413,-75.589468
s94,6.244971677,-75.59492427
s95,6.199536017,-75.56277874
s96,6.2225026,-75.57483815
s97,6.209841,-75.566117
s98,6.238331001,-75.59657764
s99,6.245687,-75.592289
s100,6.331692,-75.556137
s101,6.245574,-75.595464
s102,6.249416,-75.597582
s103,6.174549191,-75.59234573
s104,6.199978337,-75.56232428
s105,6.244606,-75.588949
s106,6.15262,-75.616931
s107,6.185924,-75.569287
s108,6.246218257,-75.59569204
s109,6.170102,-75.588471
s110,6.33651792,-75.5498568
s111,6.180832334,-75.56880668
s112,6.260009,-75.597121
s113,6.245880457,-75.59582405
s114,6.197065687,-75.55892812
s115,6.169364,-75.585344
s116,6.153986,-75.617127
s117,6.321273,-75.560532
s118,6.250032,-75.589201
s119,6.200161,-75.56196
s120,6.199774025,-75.57562467
s121,6.239027,-75.589377
s122,6.245923345,-75.601331
s123,6.198509844,-75.56743872
s124,6.20711,-75.566185
s125,6.154111,-75.53299
s126,6.1783891,-75.561679
s127,6.207678,-75.585953
s128,6.207061404,-75.56611756
s129,6.199856,-75.575841
s130,6.208288,-75.567081
s131,6.21076675,-75.57065025
s132,6.200164,-75.56196
s133,6.210455,-75.570119
s134,6.212542,-75.570863
s135,6.212456,-75.559067
s136,6.212757997,-75.5591706
s137,6.239594,-75.596828
s138,6.157942,-75.604054
s139,6.2114084,-75.57528
s140,6.170175,-75.588074
s141,6.206806,-75.574113
s142,6.252195254,-75.58485818
s143,6.264607,-75.596993
s144,6.193785,-75.576194
s145,6.20681,-75.574113
s146,6.167978667,-75.58541166
s147,6.199872,-75.572755
s148,6.212495,-75.594334
s149,6.184358,-75.579313
s150,6.211653398,-75.57497122
s151,6.175844997,-75.59207889
s152,6.244864,-75.594475
s153,6.176467,-75.591878
s154,6.255354,-75.58303
s155,6.234385,-75.570325
s156,6.238013,-75.598396
s157,6.169733,-75.580233
s158,6.214341317,-75.576709
s159,6.14634,-75.377603
s160,6.218226674,-75.56467771
s161,6.21616,-75.605326
s162,6.2352456,-75.6005778
s163,6.20005,-75.562679
s164,6.342349,-75.541571
s165,6.187259702,-75.58182158
s166,6.255365998,-75.58296429
s167,6.340468,-75.54277
s168,6.209341,-75.570807
s169,6.247128,-75.589421
s170,6.206656,-75.559874
s171,6.1962397,-75.5738095
s172,6.202637,-75.57172735
s173,6.240756,-75.596815
s174,6.1699867,-75.589988
s175,6.207636,-75.566586
s176,6.161614,-75.600613
s177,6.211947603,-75.5750296
s178,6.212414,-75.574859
s179,6.240779,-75.587107
s180,6.175294,-75.592127
s181,6.255152,-75.582772
s182,6.199864965,-75.57583892
s183,6.208469,-75.567006
s184,6.242494,-75.59711
s185,6.210671,-75.566066
s186,6.2148174,-75.5580182
s187,6.151824995,-75.61165498
s188,6.175226,-75.586026
s189,6.179114,-75.583357
s190,6.198675,-75.589219
s191,6.245703735,-75.60184374
s192,6.184090641,-75.57892831
s193,6.218224,-75.564678
s194,6.187955,-75.580025
s195,6.208346,-75.566299
s196,6.16516,-75.5760426
s197,6.2059549,-75.5857822
s198,6.158428,-75.60837
s199,6.202668,-75.571755
s200,6.228986,-75.570108
s201,6.15611,-75.611509
s202,6.215719,-75.552576
s203,6.244701,-75.560129
s204,6.24806,-75.597788
s205,6.255203046,-75.58274816
s206,6.241519289,-75.58707637
s207,6.20450934,-75.5706395
s208,6.1237229,-75.4219573
s209,6.270489,-75.576632
s210,6.241890336,-75.58690432
s211,6.161332,-75.605736
s212,6.230667,-75.597108
s213,6.174769674,-75.5924354
s214,6.246434667,-75.56519266
s215,6.186262,-75.562334
s216,6.214432,-75.57635
s217,6.160695,-75.604355
s218,6.252647,-75.588084
s219,6.165724,-75.591319
s220,6.245257833,-75.60178324
s221,6.246577,-75.602714
s222,6.167331,-75.619649
s223,6.212737679,-75.57619392
s224,6.211982,-75.558588
s225,6.245227281,-75.59233313
s226,6.19701,-75.55853
s227,6.164096,-75.585007
s228,6.207984,-75.567358
s229,6.197508,-75.574807
s230,6.212466,-75.5707
s231,6.197548267,-75.57474261
s232,6.238699,-75.548672
s233,6.2466,-75.593934
s234,6.155415667,-75.61644985
s235,6.245712,-75.596422
s236,6.198535,-75.556488
s237,6.241312,-75.587653
s238,6.1241838,-75.4211183
s239,6.181089,-75.568639
s240,6.243863684,-75.55865222
s241,6.245207942,-75.60056221
s242,6.266717,-75.596123
s243,6.332964,-75.557179
s244,6.208235,-75.576552
s245,6.196577,-75.565598
s246,6.247970484,-75.59470251
s247,6.190689,-75.580479
s248,6.33875,-75.543861
s249,6.229926,-75.570382
s250,6.169931,-75.588099
s251,6.156641,-75.626764
s252,6.184319,-75.579024
s253,6.202827,-75.584424
s254,6.152743,-75.616244
s255,6.251685619,-75.58467102
s256,6.216629,-75.59837
s257,6.214731,-75.596306
s258,6.161976,-75.605807
s259,6.255146,-75.58275
s260,6.251361,-75.603448
s261,6.245177338,-75.59660247
s262,6.233762,-75.57467
s263,6.1978053,-75.5920375
s264,6.169455,-75.587468
s265,6.236309,-75.549036
s266,6.176689794,-75.59191345
s267,6.196676,-75.574068
s268,6.169902,-75.613951
s269,6.244977,-75.595442
s270,6.265096,-75.596459
s271,6.199841,-75.575813
s272,6.177327,-75.585882
s273,6.179238,-75.583182
s274,6.176454,-75.591879
s275,6.176848412,-75.59130096
s276,6.163444,-75.573833
s277,6.197455,-75.558883
s278,6.20638,-75.564929
s279,6.170991,-75.60976
s280,6.164289,-75.581986
s281,6.12733,-75.415818
s282,6.208821,-75.566363
s283,6.151839,-75.615743
s284,6.176661,-75.592143
s285,6.228688,-75.575126
s286,6.205938,-75.587169
s287,6.199385,-75.5745
s288,6.246753,-75.572498
s289,6.152087,-75.616305
s290,6.209278,-75.566627
s291,6.245472751,-75.59287729
s292,6.209036,-75.566844
s293,6.246357,-75.593348
s294,6.204669,-75.582667
s295,6.249315659,-75.56668617
s296,6.212938,-75.571551
s297,6.211493312,-75.59460886
s298,6.2467611,-75.5965414
s299,6.217024,-75.598516
s300,6.243088307,-75.60147473
s301,6.201182313,-75.57272907
s302,6.215259667,-75.59793132
s303,6.171062,-75.610279
s304,6.340046,-75.542592
s305,6.225736,-75.57276
s306,6.176149,-75.585106
s307,6.197143,-75.559626
s308,6.246197,-75.589238
s309,6.167411166,-75.61964357
s310,6.196622,-75.559164
s311,6.211763317,-75.59453389
s312,6.181388298,-75.56511892
