courier_id,vehicle,on_lat,on_lng,on_time,off_time
c1,motorcycle,4.643709285,-74.05737072,0:00:03,23:55:02
c2,bicycle,4.663267194,-74.11743611,0:00:03,23:15:03
c3,motorcycle,4.591864099,-74.22785729,0:00:03,18:24:29
c4,motorcycle,4.722564461,-74.12992448,0:00:03,23:10:03
c5,bicycle,4.728460222,-74.06842679,0:00:03,22:57:04
c6,bicycle,4.729197826,-74.06819612,0:00:03,23:18:03
c7,motorcycle,4.741841015,-74.2696622,0:00:03,1:51:01
c8,motorcycle,4.679309444,-74.05476362,0:00:03,22:07:07
c9,motorcycle,4.593230314,-74.10145551,0:00:03,22:34:04
c10,motorcycle,4.592692953,-74.15586144,0:00:03,23:58:02
c11,motorcycle,4.589387676,-74.16153699,0:00:03,2:01:01
c12,bicycle,4.685200136,-74.03598815,0:00:03,23:58:02
c13,motorcycle,4.610114091,-74.07641441,0:00:03,23:58:02
c14,motorcycle,4.729134458,-74.06835169,0:00:03,22:46:04
c15,motorcycle,4.613181104,-74.1716972,0:00:03,1:31:02
c16,bicycle,4.608033085,-74.12380904,0:00:03,23:58:02
c17,car,4.752818892,-74.0913865,0:00:03,19:12:26
c18,walking,4.642254355,-74.07571167,0:00:03,22:41:05
c19,bicycle,4.715882936,-74.05350834,0:00:03,16:02:30
c20,motorcycle,4.679755555,-74.07982081,0:00:03,20:01:20
c21,bicycle,4.737420461,-74.02168661,0:00:03,21:58:06
c22,bicycle,4.742173064,-74.06701058,0:00:03,23:09:03
c23,motorcycle,4.526610237,-74.11483973,0:00:03,17:57:26
c24,motorcycle,4.652423657,-74.05332595,0:00:03,20:15:21
c25,bicycle,4.670138823,-74.07571167,0:00:03,21:47:07
c26,motorcycle,4.663269729,-74.11733419,0:00:03,18:37:24
c27,bicycle,4.709994778,-74.04853553,0:00:03,20:11:19
c28,walking,4.734898414,-74.09492165,0:00:03,22:03:07
c29,bicycle,4.729220638,-74.06827658,0:00:03,22:46:04
c30,motorcycle,4.741602751,-74.04629856,0:00:03,23:54:02
c31,motorcycle,4.658081154,-74.06520277,0:00:03,23:14:03
c32,motorcycle,4.625725439,-74.16817278,0:00:03,22:05:08
c33,motorcycle,4.669330247,-74.10888523,0:00:03,19:39:26
c34,walking,4.756702085,-74.03244227,0:00:03,23:58:02
c35,car,4.744378271,-74.12957579,0:00:03,11:00:17
c36,motorcycle,4.592538335,-74.15583462,0:00:03,1:44:02
c37,motorcycle,4.62635405,-74.07990664,0:00:03,23:58:02
c38,motorcycle,4.677111841,-74.04996246,0:00:03,23:58:02
c39,motorcycle,4.721885155,-74.04831558,0:00:03,17:34:29
c40,motorcycle,4.722414912,-74.0471676,0:00:03,23:55:02
c41,motorcycle,4.622569711,-74.13120121,0:00:03,0:48:02
c42,bicycle,4.641521821,-74.06169444,0:00:03,19:06:30
c43,motorcycle,4.736325462,-74.02481407,0:00:03,22:00:06
c44,motorcycle,4.711444639,-74.12640542,0:00:03,23:50:02
c45,motorcycle,4.681507047,-74.07670408,0:00:03,23:38:02
c46,motorcycle,4.746259034,-74.03931946,0:00:03,23:58:02
c47,motorcycle,4.698375617,-74.09195513,0:00:03,22:47:03
c48,bicycle,4.738971711,-74.03206676,0:00:03,23:58:02
c49,motorcycle,4.676764584,-74.14114147,0:00:03,17:40:27
c50,motorcycle,4.649143728,-74.13433403,0:00:03,20:42:17
c51,motorcycle,4.642000883,-74.15468663,0:00:03,21:18:09
c52,motorcycle,4.711687972,-74.07394677,0:00:03,23:58:02
c53,bicycle,4.723636648,-74.04283851,0:00:03,23:01:04
c54,motorcycle,4.696839576,-74.1092661,0:00:03,21:28:08
c55,motorcycle,4.61966492,-74.13762778,0:00:03,20:04:19
c56,motorcycle,4.622810509,-74.12439376,0:00:03,23:17:03
c57,motorcycle,4.694122355,-74.08839852,0:00:03,23:44:03
c58,bicycle,4.68193795,-74.10694867,0:00:03,18:58:30
c59,bicycle,4.741002022,-74.09701914,0:00:03,23:58:02
c60,bicycle,4.652791191,-74.10854727,0:00:03,23:58:02
c61,motorcycle,4.657280182,-74.05414134,0:00:03,23:58:02
c62,bicycle,4.697247666,-74.04586941,0:00:03,23:00:03
c63,motorcycle,4.72307394,-74.04646486,0:00:03,23:58:02
c64,bicycle,4.618040164,-74.07019705,0:00:03,20:21:19
c65,motorcycle,4.644492514,-74.12001103,0:00:03,23:13:03
c66,motorcycle,4.626924362,-74.14645761,0:00:03,9:46:09
c67,bicycle,4.713383701,-74.11546737,0:00:03,23:58:02
c68,walking,4.756740106,-74.10103172,0:00:03,0:31:02
c69,bicycle,4.640817169,-74.13652807,0:00:03,23:05:03
c70,bicycle,4.879233041,-74.04807419,0:00:03,23:04:03
c71,bicycle,4.674435175,-74.08022314,0:00:03,21:43:07
c72,motorcycle,4.657822613,-74.11464661,0:00:03,20:10:21
c73,motorcycle,4.728837896,-74.06792253,0:00:03,0:36:02
c74,bicycle,4.726805049,-74.03486699,0:00:03,23:53:02
c75,bicycle,4.6744808,-74.02427226,0:00:03,10:51:16
c76,motorcycle,4.738003447,-74.10318822,0:00:03,0:26:02
c77,motorcycle,4.640333037,-74.06214505,0:00:03,3:19:00
c78,bicycle,4.664334311,-74.0624401,0:00:03,1:19:01
c79,motorcycle,4.698798915,-74.05070275,0:00:03,23:22:03
c80,bicycle,4.737286121,-74.02483553,0:00:03,23:58:02
c81,motorcycle,4.717416442,-74.06923681,0:00:03,23:57:02
c82,bicycle,4.711888215,-74.12685603,0:00:03,22:37:05
c83,bicycle,4.634705956,-74.14019197,0:00:03,23:58:02
c84,motorcycle,4.737785461,-74.080486,0:00:03,23:46:02
c85,motorcycle,4.729223173,-74.06827122,0:00:03,23:13:03
c86,walking,4.632156026,-74.059892,0:00:03,23:58:02
c87,car,4.559224494,-74.13921565,0:00:03,18:56:33
