store_id,pick_up_lat,pick_up_lng
s1,3.475256533,-76.49672895
s2,3.403688122,-76.53427572
s3,3.422228,-76.541262
s4,3.475527,-76.526513
s5,3.402337,-76.526587
s6,3.403681,-76.534304
s7,3.432901,-76.543776
s8,3.461352,-76.531825
s9,3.43506,-76.523477
s10,3.366367,-76.530618
s11,3.414235,-76.537703
s12,3.452574,-76.530055
s13,3.388054,-76.53889
s14,3.46878905,-76.52890218
s15,3.480488,-76.524805
s16,3.437955,-76.526136
s17,3.385001,-76.524302
s18,3.484294,-76.526136
s19,3.431436,-76.539125
s20,3.38960698,-76.52852186
s21,3.436022,-76.540219
s22,3.424064,-76.544266
s23,3.458482418,-76.53320988
s24,3.453454,-76.549681
s25,3.402756713,-76.52885021
s26,3.454421776,-76.52636363
s27,3.435201,-76.545165
s28,3.431775,-76.538941
s29,3.363721846,-76.53300803
s30,3.451634,-76.543058
s31,3.474966,-76.526772
s32,3.45041978,-76.53909767
s33,3.458842887,-76.53456273
s34,3.469412,-76.530348
s35,3.380738,-76.525347
s36,3.476692761,-76.52481572
s37,3.38576673,-76.54022507
s38,3.373882,-76.538773
s39,3.469029082,-76.51120612
s40,3.421286,-76.542207
s41,3.433928,-76.541452
s42,3.475475,-76.519266
s43,3.4521,-76.547129
s44,3.479636,-76.527079
s45,3.464625688,-76.50158858
s46,3.371589,-76.538839
s47,3.449309,-76.542479
s48,3.495868,-76.52281
s49,3.528358,-76.316795
s50,3.452296,-76.549741
s51,3.346267,-76.530265
s52,3.425868153,-76.54577918
s53,3.486661477,-76.51752249
s54,3.375093824,-76.53833891
s55,3.403471387,-76.53817792
s56,3.42664,-76.545489
s57,3.414165,-76.546937
s58,3.459870607,-76.53024025
s59,3.367501514,-76.52727788
s60,3.474782324,-76.52687037
s61,3.47034353,-76.52878223
s62,3.464941961,-76.51315409
s63,3.408584908,-76.54689321
s64,3.453381,-76.546847
s65,3.46569,-76.499826
s66,3.455196,-76.534363
s67,3.357791847,-76.53020779
s68,3.465351,-76.513485
s69,3.472981,-76.51994
s70,3.367739,-76.536986
s71,3.393355,-76.543539
s72,3.408003,-76.542495
s73,3.476108,-76.527811
s74,3.414342323,-76.54704528
s75,3.385588775,-76.53945458
s76,3.434397,-76.544366
s77,3.43252,-76.537494
s78,3.374389,-76.539222
s79,3.48704,-76.517273
s80,3.475561,-76.528423
s81,3.4500212,-76.5433719
s82,3.34700563,-76.53022766
s83,3.393561,-76.537178
s84,3.464791156,-76.50147323
s85,3.454238008,-76.53729389
s86,3.412560189,-76.54049582
s87,3.3434499,-76.5312891
s88,3.374347313,-76.54116238
s89,3.37533426,-76.53781098
s90,3.464853231,-76.501368
s91,3.461537061,-76.5337526
s92,3.39001645,-76.53869445
s93,3.540549959,-76.3105151
s94,3.428637646,-76.53793514
s95,3.485851,-76.497902
s96,3.370791,-76.539106
s97,3.4705718,-76.5285289
s98,3.4122181,-76.5407227
s99,3.454384,-76.537176
s100,3.453084,-76.531168
s101,3.419205,-76.540027
s102,3.470669,-76.527916
s103,3.4652269,-76.49984195
s104,3.460245,-76.528855
s105,3.464753362,-76.50179492
s106,3.374523914,-76.54101109
s107,3.476027,-76.527828
s108,3.465742,-76.52753
s109,3.4128,-76.540561
s110,3.450881,-76.529409
s111,3.475735896,-76.52752743
s112,3.413603529,-76.54726373
s113,3.449255,-76.543822
s114,3.412268815,-76.54060914
s115,3.367688,-76.527411
s116,3.432542,-76.543786
s117,3.364631,-76.534306
s118,3.418712558,-76.54849889
s119,3.37391429,-76.51834764
s120,3.4653475,-76.4998826
s121,3.410209464,-76.54202736
s122,3.368156,-76.52361
s123,3.459265,-76.529652
s124,3.370098035,-76.52714503
s125,3.420535,-76.542796
s126,3.370118408,-76.52727667
s127,3.369295824,-76.52789876
s128,3.3701825,-76.52735
s129,3.425322807,-76.54498783
s130,3.417631323,-76.54851853
s131,3.450874,-76.529582
s132,3.368754,-76.532962
s133,3.3644674,-76.5346932
s134,3.399748,-76.544587
s135,3.330085082,-76.5326597
s136,3.4755956,-76.5279011
s137,3.42523035,-76.54066915
s138,3.481073,-76.514978
s139,3.454032,-76.536719
s140,3.4496496,-76.5410373
s141,3.368723,-76.537015
s142,3.472508,-76.526795
s143,3.343461,-76.534817
s144,3.465388,-76.499901
s145,3.441815154,-76.53386192
s146,3.481493832,-76.52394244
s147,3.464864075,-76.53092226
s148,3.365619756,-76.52880537
s149,3.449828653,-76.54108367
s150,3.392373,-76.538192
s151,3.367539,-76.527297
s152,3.460702,-76.533309
s153,3.364571266,-76.53418077
s154,3.4654229,-76.4999337
s155,3.464669156,-76.50011414
s156,3.405273949,-76.5516751
s157,3.362750093,-76.53286703
s158,3.464933,-76.501598
s159,3.508489,-76.519133
s160,3.395963,-76.53828
s161,3.370169,-76.527302
s162,3.467301375,-76.52731094
s163,3.4647853,-76.5017148
s164,3.391728,-76.538485
s165,3.451635988,-76.53360524
s166,3.482066995,-76.51436945
s167,3.383968,-76.523613
s168,3.41673189,-76.536894
s169,3.465361,-76.530277
s170,3.421218536,-76.5423183
s171,3.4354208,-76.5443272
s172,3.369941374,-76.52715396
s173,3.461548384,-76.53362592
s174,3.457375,-76.535783
s175,3.466114,-76.530252
s176,3.45876,-76.532506
s177,3.471330573,-76.50899848
s178,3.465361494,-76.49991273
s179,3.370123194,-76.52743809
s180,3.435069,-76.542822
s181,3.4812235,-76.514935
s182,3.385077,-76.527852
s183,3.45011,-76.552786
s184,3.48699,-76.517543
s185,3.45020395,-76.5430713
s186,3.528034,-76.316925
s187,3.466172,-76.529965
s188,3.460471,-76.53431
s189,3.405739,-76.537473
s190,3.468332,-76.528966
s191,3.480267218,-76.49894095
s192,3.420824,-76.542446
s193,3.435217607,-76.54519362
s194,3.461474,-76.533657
s195,3.370384747,-76.52736801
s196,3.4258248,-76.545199
s197,3.456794,-76.53397
s198,3.429719,-76.542312
s199,3.48641,-76.518143
s200,3.454213,-76.536967
s201,3.470421259,-76.52974804
s202,3.468102,-76.528227
s203,3.4127018,-76.54057
s204,3.425578613,-76.54531323
s205,3.450161,-76.543078
s206,3.461200076,-76.53295304
s207,3.412282,-76.540613
s208,3.373634965,-76.53882882
s209,3.4749654,-76.5195581
s210,3.425499,-76.540437
s211,3.4655147,-76.51369664
s212,3.528396,-76.317098
s213,3.41349848,-76.5467696
s214,3.453018306,-76.54675237
s215,3.352716,-76.530662
s216,3.4593196,-76.5343688
s217,3.45360764,-76.53622227
s218,3.364724634,-76.53268976
s219,3.540021704,-76.31065437
s220,3.483410316,-76.50192778
s221,3.424792,-76.540491
s222,3.374503,-76.541417
s223,3.411912909,-76.54092017
s224,3.38464099,-76.524205
s225,3.394864696,-76.54449218
s226,3.4656384,-76.499872
s227,3.46522227,-76.51345842
s228,3.36892,-76.535759
s229,3.467917692,-76.52812627
s230,3.4719075,-76.526337
s231,3.488138,-76.522038
s232,3.4755585,-76.5282851
s233,3.374576243,-76.54104499
s234,3.45404905,-76.53714635
s235,3.369984,-76.52738
s236,3.385033726,-76.52788996
s237,3.418551,-76.548554
s238,3.453495369,-76.53702915
s239,3.459887465,-76.53516385
s240,3.432611507,-76.54374381
s241,3.373985244,-76.53800356
s242,3.454348,-76.537168
s243,3.414833,-76.547162
s244,3.435225,-76.535962
s245,3.367223067,-76.52712192
s246,3.450222419,-76.53270963
s247,3.412739267,-76.54060638
s248,3.45409,-76.537026
s249,3.471826591,-76.52706199
s250,3.352681,-76.53049
s251,3.369155,-76.542355
s252,3.450011,-76.542515
s253,3.475682,-76.527587
s254,3.414263924,-76.53288446
s255,3.374554604,-76.5410605
s256,3.364169,-76.532537
s257,3.370186,-76.526975
s258,3.47128,-76.528339
s259,3.475447849,-76.51923985
s260,3.415013553,-76.54768378
s261,3.455582,-76.534497
s262,3.364586,-76.534408
s263,3.486744,-76.518896
s264,3.527849,-76.316468
s265,3.420227,-76.54272
s266,3.399127,-76.532591
s267,3.398003,-76.533569
s268,3.3628067,-76.5326725
s269,3.408916,-76.542493
s270,3.382102,-76.528641
s271,3.4355721,-76.5362827
s272,3.414008,-76.547448
s273,3.460202,-76.532338
s274,3.450593,-76.541593
s275,3.459292,-76.532974
s276,3.397406,-76.546065
s277,3.399049,-76.544275
s278,3.485961965,-76.51741402
